CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C15798,294.28,1.00,19.90,19.90,0.00,75.26,0.08,0.08,0.00,0.17,2.00,1.00,1000.00,214.64,174.58,0.00,12.00
C15799,356.67,0.91,0.00,0.00,0.00,390.55,0.00,0.00,0.00,0.17,2.00,0.00,1200.00,1936.32,117.24,0.29,12.00
C15800,379.20,1.00,40.00,0.00,40.00,0.00,0.17,0.00,0.17,0.00,0.00,3.00,2900.00,224.79,212.52,0.00,12.00
C15801,264.05,1.00,63.00,63.00,0.00,39.76,0.08,0.08,0.00,0.08,1.00,1.00,5000.00,360.12,192.08,0.00,12.00
C15802,218.89,1.00,568.34,568.34,0.00,0.00,0.33,0.33,0.00,0.00,0.00,4.00,3000.00,279.75,241.72,0.00,12.00
C15803,255.63,1.00,2525.88,1640.96,884.92,0.00,1.00,0.58,1.00,0.00,0.00,47.00,6000.00,1936.91,198.60,0.42,12.00
C15804,2584.32,1.00,0.00,0.00,0.00,6036.49,0.00,0.00,0.00,0.25,7.00,0.00,3000.00,6024.60,826.01,0.18,12.00
C15805,1283.56,0.45,0.00,0.00,0.00,871.43,0.00,0.00,0.00,0.25,4.00,0.00,4000.00,4525.29,408.81,0.09,12.00
C15806,7.63,0.27,61.26,0.00,61.26,0.00,0.25,0.00,0.25,0.00,0.00,3.00,4000.00,247.78,139.57,0.25,12.00
C15807,2091.63,1.00,4361.04,2325.83,2035.21,4224.13,1.00,0.67,1.00,0.83,27.00,109.00,2500.00,7608.52,915.80,0.08,12.00
C15808,31.30,0.50,185.13,0.00,185.13,0.00,0.50,0.00,0.33,0.00,0.00,3.00,3000.00,289.71,85.46,1.00,6.00
C15809,520.52,1.00,820.29,820.29,0.00,0.00,0.92,0.92,0.00,0.00,0.00,11.00,6000.00,2295.23,274.67,0.00,12.00
C15810,95.16,1.00,1000.00,0.00,1000.00,0.00,0.75,0.00,0.63,0.00,0.00,8.00,11500.00,824.87,101.68,0.80,8.00
C15811,1930.74,0.90,0.00,0.00,0.00,2396.85,0.00,0.00,0.00,0.10,2.00,0.00,2500.00,364.21,710.89,0.00,10.00
C15812,880.26,1.00,831.52,609.37,222.15,0.00,0.50,0.33,0.42,0.00,0.00,20.00,1200.00,975.40,229.26,0.00,12.00
C15813,1593.66,1.00,358.70,111.30,247.40,618.46,0.42,0.08,0.25,0.25,5.00,8.00,2000.00,467.50,449.47,0.00,12.00
C15814,31.30,1.00,322.41,0.00,322.41,0.00,0.92,0.00,0.83,0.00,0.00,11.00,1500.00,266.68,168.95,0.70,12.00
C15815,4628.11,1.00,912.54,0.00,912.54,0.00,1.00,0.00,1.00,0.00,0.00,21.00,5000.00,3746.31,56370.04,0.00,12.00
C15816,7.99,1.00,196.66,0.00,196.66,0.00,0.17,0.00,0.08,0.00,0.00,2.00,7000.00,90.07,29.86,0.08,12.00
C15817,16.65,0.82,135.28,0.00,135.28,0.00,0.50,0.00,0.50,0.00,0.00,6.00,4000.00,212.02,142.66,0.11,12.00
C15818,356.88,1.00,929.29,929.29,0.00,0.00,1.00,1.00,0.00,0.00,0.00,13.00,1200.00,1587.56,193.34,0.17,12.00
C15819,1706.85,0.86,1000.00,1000.00,0.00,2022.36,0.14,0.14,0.00,0.71,13.00,1.00,2500.00,862.83,233.05,0.00,7.00
C15820,3842.45,1.00,0.00,0.00,0.00,6381.53,0.00,0.00,0.00,0.50,24.00,0.00,6500.00,3869.75,1742.49,0.08,12.00
C15821,66.30,1.00,56.44,0.00,56.44,0.00,0.33,0.00,0.33,0.00,0.00,4.00,1500.00,110.10,166.02,0.00,12.00
C15822,35.77,1.00,443.04,0.00,443.04,0.00,1.00,0.00,1.00,0.00,0.00,12.00,1500.00,404.19,151.01,1.00,12.00
C15823,2431.02,0.82,729.82,729.82,0.00,2555.91,0.18,0.18,0.00,0.18,13.00,4.00,3500.00,46.97,18924.00,0.00,11.00
C15824,5585.30,1.00,515.28,0.00,515.28,656.49,1.00,0.00,1.00,0.25,4.00,12.00,6000.00,1353.94,2230.75,0.00,12.00
C15825,897.88,1.00,1758.75,0.00,1758.75,2557.13,0.58,0.00,0.42,0.42,10.00,7.00,6000.00,3349.43,243.14,0.36,12.00
C15826,0.73,0.78,254.23,0.00,254.23,0.00,0.56,0.00,0.56,0.00,0.00,5.00,1500.00,0.00,,0.00,9.00
C15827,1163.14,1.00,0.00,0.00,0.00,884.51,0.00,0.00,0.00,0.17,6.00,0.00,1200.00,222.49,420.70,0.00,12.00
C15828,225.40,0.73,2424.34,1963.74,460.60,0.00,0.67,0.42,0.17,0.00,0.00,9.00,7500.00,3023.05,169.57,0.60,12.00
C15829,1298.54,1.00,42.56,0.00,42.56,0.00,0.25,0.00,0.25,0.00,0.00,3.00,1500.00,278.05,814.50,0.00,12.00
C15830,59.61,0.82,438.00,0.00,438.00,0.00,1.00,0.00,1.00,0.00,0.00,12.00,1500.00,525.05,149.11,0.09,12.00
C15831,2648.78,1.00,6697.57,5281.17,1416.40,0.00,0.92,0.92,1.00,0.00,0.00,65.00,8200.00,2984.81,678.73,0.00,12.00
C15832,391.67,1.00,1944.64,1333.38,611.26,0.00,0.83,0.67,0.58,0.00,0.00,29.00,6000.00,2218.38,211.59,0.08,12.00
C15833,1190.01,1.00,0.00,0.00,0.00,1491.14,0.00,0.00,0.00,0.25,4.00,0.00,1500.00,175.51,546.47,0.00,12.00
C15834,152.26,0.83,894.28,894.28,0.00,0.00,0.50,0.50,0.00,0.00,0.00,5.00,4000.00,304.06,84.04,0.00,6.00
C15835,269.97,0.64,0.00,0.00,0.00,1579.56,0.00,0.00,0.00,0.17,2.00,0.00,3000.00,2097.90,272.28,0.13,12.00
C15836,4539.84,1.00,384.00,209.00,175.00,74.10,1.00,0.08,0.92,0.08,1.00,13.00,5000.00,879.55,2035.11,0.00,12.00
C15837,25.38,1.00,401.16,0.00,401.16,0.00,0.92,0.00,0.83,0.00,0.00,11.00,2500.00,419.17,164.82,1.00,12.00
C15838,964.39,1.00,0.00,0.00,0.00,1852.45,0.00,0.00,0.00,0.17,4.00,0.00,3200.00,5586.40,5766.25,0.17,12.00
C15839,121.67,0.82,540.00,540.00,0.00,0.00,0.58,0.58,0.00,0.00,0.00,9.00,1800.00,238.20,231.17,0.29,12.00
C15840,337.27,1.00,0.00,0.00,0.00,149.70,0.00,0.00,0.00,0.08,1.00,0.00,1200.00,482.30,191.12,0.00,12.00
C15841,92.90,1.00,812.74,618.40,194.34,0.00,1.00,1.00,0.42,0.00,0.00,18.00,4000.00,708.65,176.00,0.58,12.00
C15842,1422.30,1.00,0.00,0.00,0.00,115.32,0.00,0.00,0.00,0.08,1.00,0.00,3000.00,3489.16,5873.28,0.08,12.00
C15843,6.54,0.57,178.00,0.00,178.00,0.00,0.86,0.00,0.57,0.00,0.00,6.00,1500.00,231.11,19.70,0.00,7.00
C15844,80.20,0.45,981.75,459.00,522.75,0.00,0.58,0.08,0.50,0.00,0.00,14.00,1000.00,1381.85,58.82,0.10,12.00
C15845,153.38,1.00,2048.50,846.79,1201.71,0.00,1.00,0.25,1.00,0.00,0.00,51.00,7000.00,1512.63,178.98,1.00,12.00
C15846,445.18,1.00,0.00,0.00,0.00,58.77,0.00,0.00,0.00,0.25,3.00,0.00,500.00,197.85,214.06,0.00,12.00
C15847,26.57,1.00,277.33,0.00,277.33,0.00,1.00,0.00,0.92,0.00,0.00,17.00,6000.00,258.27,129.98,1.00,12.00
C15848,1337.13,1.00,0.00,0.00,0.00,73.35,0.00,0.00,0.00,0.08,1.00,0.00,1500.00,349.86,350.03,0.00,12.00
C15849,487.72,1.00,0.00,0.00,0.00,978.21,0.00,0.00,0.00,0.08,1.00,0.00,1500.00,1454.59,184.29,0.08,12.00
C15850,2487.42,1.00,113.25,0.00,113.25,512.57,0.42,0.00,0.42,0.08,3.00,5.00,2500.00,600.11,1033.15,0.00,12.00
C15851,4.97,0.18,59.34,0.00,59.34,0.00,0.17,0.00,0.17,0.00,0.00,2.00,2000.00,360.72,111.89,0.50,12.00
C15852,171.27,1.00,2062.67,1455.11,607.56,0.00,1.00,1.00,1.00,0.00,0.00,39.00,7500.00,1913.83,180.64,0.75,12.00
C15853,845.93,1.00,2384.15,1206.43,1177.72,1950.16,1.00,0.92,0.83,0.08,2.00,62.00,2500.00,4029.99,232.50,0.27,12.00
C15854,1380.73,1.00,145.94,145.94,0.00,589.02,0.08,0.08,0.00,0.17,10.00,3.00,1800.00,610.85,610.25,0.00,12.00
C15856,97.06,0.55,863.97,114.00,749.97,0.00,0.42,0.08,0.42,0.00,0.00,9.00,7000.00,1384.02,103.70,0.36,12.00
C15857,930.32,1.00,444.96,0.00,444.96,0.00,1.00,0.00,1.00,0.00,0.00,12.00,1000.00,630.30,657.60,0.00,12.00
C15858,126.17,1.00,1155.00,0.00,1155.00,0.00,0.83,0.00,0.83,0.00,0.00,10.00,3900.00,1375.35,158.02,0.91,12.00
C15859,832.18,1.00,0.00,0.00,0.00,1991.95,0.00,0.00,0.00,0.33,9.00,0.00,2500.00,1497.09,255.62,0.00,12.00
C15860,253.37,0.91,626.69,0.00,626.69,0.00,0.42,0.00,0.42,0.00,0.00,5.00,1500.00,969.15,176.89,0.00,12.00
C15861,2111.24,0.82,147.12,147.12,0.00,1578.67,0.08,0.08,0.00,0.17,5.00,1.00,6500.00,4014.56,475.90,0.00,12.00
C15862,1450.65,1.00,0.00,0.00,0.00,1782.16,0.00,0.00,0.00,0.25,4.00,0.00,4000.00,843.59,316.38,0.00,12.00
C15863,4593.10,0.78,0.00,0.00,0.00,6944.48,0.00,0.00,0.00,0.33,9.00,0.00,7000.00,1108.77,1744.98,0.00,9.00
C15864,3598.91,1.00,53.13,53.13,0.00,2767.23,0.08,0.08,0.00,0.25,6.00,1.00,6000.00,868.56,1233.96,0.00,12.00
C15865,106.39,1.00,1038.38,1038.38,0.00,0.00,0.67,0.67,0.00,0.00,0.00,14.00,6000.00,918.03,140.55,0.60,12.00
C15866,82.48,1.00,637.44,0.00,637.44,0.00,1.00,0.00,1.00,0.00,0.00,12.00,4000.00,623.92,179.60,0.75,12.00
C15867,117.32,1.00,1101.00,0.00,1101.00,0.00,1.00,0.00,1.00,0.00,0.00,21.00,7500.00,1002.95,178.54,0.50,12.00
C15868,16.35,0.55,267.06,25.00,242.06,0.00,0.50,0.08,0.50,0.00,0.00,7.00,1000.00,318.01,113.61,0.27,12.00
C15869,2447.62,1.00,116.16,26.16,90.00,729.17,0.50,0.08,0.42,0.08,1.00,7.00,7500.00,525.47,572.00,0.00,12.00
C15870,1421.79,1.00,0.00,0.00,0.00,2017.85,0.00,0.00,0.00,0.58,16.00,0.00,1500.00,2180.01,622.67,0.00,12.00
C15871,1219.14,0.67,0.00,0.00,0.00,1893.22,0.00,0.00,0.00,0.50,3.00,0.00,2000.00,204.79,274.07,0.00,6.00
C15872,2456.50,1.00,4791.33,2067.80,2723.53,0.00,1.00,0.67,1.00,0.00,0.00,78.00,6500.00,839.41,817.36,0.00,12.00
C15873,59.06,0.36,686.00,0.00,686.00,0.00,0.33,0.00,0.25,0.00,0.00,7.00,3000.00,840.25,182.92,0.00,12.00
C15874,1042.61,1.00,0.00,0.00,0.00,119.72,0.00,0.00,0.00,0.08,2.00,0.00,1200.00,269.01,437.21,0.00,12.00
C15875,6851.39,0.91,4004.00,117.00,3887.00,10616.27,0.91,0.18,0.82,0.36,17.00,18.00,7500.00,6746.53,22011.78,0.00,11.00
C15876,3871.43,1.00,0.00,0.00,0.00,975.14,0.00,0.00,0.00,0.08,5.00,0.00,9500.00,903.66,953.26,0.00,12.00
C15877,646.40,1.00,839.05,192.95,646.10,0.00,1.00,0.17,1.00,0.00,0.00,19.00,4500.00,1350.44,248.18,0.08,12.00
C15878,802.09,0.82,2008.98,1990.65,18.33,0.00,0.58,0.58,0.08,0.00,0.00,28.00,4500.00,468.46,302.13,0.00,12.00
C15879,3881.68,1.00,15.92,15.92,0.00,2183.78,0.08,0.08,0.00,0.33,9.00,1.00,5500.00,1032.18,1129.75,0.00,12.00
C15880,7886.78,1.00,0.00,0.00,0.00,12876.04,0.00,0.00,0.00,0.45,20.00,0.00,12000.00,11080.96,2275.69,0.09,11.00
C15881,1466.85,1.00,543.58,543.58,0.00,0.00,0.25,0.25,0.00,0.00,0.00,4.00,2500.00,518.15,355.28,0.00,12.00
C15882,47.16,0.91,1276.72,810.00,466.72,0.00,0.42,0.08,0.33,0.00,0.00,5.00,6000.00,602.24,94.67,0.17,12.00
C15883,525.92,0.91,522.20,0.00,522.20,1748.23,1.00,0.00,1.00,0.58,10.00,18.00,2500.00,2609.94,155.34,0.18,12.00
C15885,2466.45,1.00,118.72,44.80,73.92,0.00,0.17,0.08,0.08,0.00,0.00,3.00,5000.00,732.02,908.38,0.00,12.00
C15886,1184.12,1.00,69.49,0.00,69.49,1719.99,0.08,0.00,0.08,0.50,8.00,2.00,1400.00,712.26,385.31,0.00,12.00
C15887,1084.65,1.00,0.00,0.00,0.00,708.87,0.00,0.00,0.00,0.18,10.00,1.00,1500.00,973.73,252.06,0.00,11.00
C15888,1414.42,1.00,90.03,0.00,90.03,0.00,0.83,0.00,0.83,0.00,0.00,12.00,1500.00,323.89,492.85,0.00,12.00
C15889,79.47,0.73,601.84,0.00,601.84,0.00,0.58,0.00,0.50,0.00,0.00,7.00,7500.00,799.18,133.32,0.36,12.00
C15890,170.09,0.91,1218.11,980.87,237.24,0.00,0.75,0.50,0.17,0.00,0.00,9.00,6000.00,1277.28,152.51,0.22,12.00
C15891,585.54,1.00,178.00,0.00,178.00,723.14,0.33,0.00,0.33,0.08,3.00,4.00,1000.00,1198.44,316.76,0.08,12.00
C15892,124.51,1.00,1194.54,1194.54,0.00,0.00,0.92,0.92,0.00,0.00,0.00,11.00,7500.00,961.90,169.01,1.00,12.00
C15893,7834.07,1.00,239.58,0.00,239.58,5160.79,0.08,0.00,0.08,0.33,5.00,2.00,12000.00,8848.96,2295.92,0.00,12.00
C15894,1079.10,1.00,247.44,0.00,247.44,0.00,1.00,0.00,1.00,0.00,0.00,12.00,1200.00,503.45,302.48,0.00,12.00
C15895,1761.69,1.00,0.00,0.00,0.00,950.45,0.00,0.00,0.00,0.25,7.00,0.00,2000.00,414.86,452.09,0.00,12.00
C15896,1874.57,1.00,0.00,0.00,0.00,1359.84,0.00,0.00,0.00,0.92,17.00,0.00,2500.00,329.80,507.07,0.00,12.00
C15897,10243.15,1.00,0.00,0.00,66.95,4501.07,0.00,0.00,0.08,0.25,5.00,0.00,13000.00,1882.49,5624.61,0.00,12.00
C15898,812.32,1.00,404.91,0.00,404.91,0.00,0.75,0.00,0.75,0.00,0.00,18.00,1000.00,573.84,318.79,0.00,12.00
C15899,511.83,0.91,362.48,0.00,362.48,0.00,0.42,0.00,0.42,0.00,0.00,10.00,2000.00,2400.44,377.08,0.00,12.00
C15900,1427.42,1.00,61.00,0.00,61.00,4327.40,0.17,0.00,0.08,0.58,14.00,2.00,9000.00,5907.11,389.16,0.17,12.00
C15901,4932.40,1.00,0.00,0.00,0.00,245.60,0.00,0.00,0.00,0.17,3.00,0.00,6000.00,5403.89,14437.12,0.00,12.00
C15902,275.47,1.00,2967.42,1903.72,1063.70,0.00,0.92,0.67,0.92,0.00,0.00,40.00,3500.00,2569.46,169.81,0.33,12.00
C15903,55.54,0.91,201.27,201.27,0.00,0.00,0.08,0.08,0.00,0.00,0.00,1.00,7500.00,467.32,144.26,0.11,12.00
C15904,403.82,0.90,3431.00,0.00,3431.00,0.00,0.90,0.00,0.80,0.00,0.00,15.00,10000.00,2370.44,139.05,0.70,10.00
C15905,1799.32,1.00,0.00,0.00,0.00,872.41,0.00,0.00,0.00,0.08,2.00,0.00,2000.00,298.16,718.58,0.00,12.00
C15906,1821.02,1.00,0.00,0.00,0.00,323.22,0.00,0.00,0.00,0.17,4.00,0.00,1800.00,954.72,1910.93,0.00,12.00
C15907,0.89,0.36,492.00,0.00,492.00,0.00,1.00,0.00,1.00,0.00,0.00,24.00,7500.00,450.66,19.58,0.00,12.00
C15908,1267.62,1.00,107.05,64.55,42.50,0.00,0.42,0.25,0.08,0.00,0.00,5.00,4000.00,505.79,382.37,0.00,12.00
C15909,1201.20,1.00,117.89,117.89,0.00,0.00,0.33,0.33,0.00,0.00,0.00,4.00,1200.00,283.70,454.67,0.00,12.00
C15910,1343.20,1.00,848.53,0.00,848.53,0.00,0.67,0.00,0.67,0.00,0.00,14.00,5500.00,817.67,333.09,0.00,12.00
C15912,626.36,1.00,2102.13,1091.37,1010.76,1578.04,1.00,0.83,0.92,0.50,23.00,45.00,1000.00,3537.41,228.30,0.27,12.00
C15913,644.99,0.71,0.00,0.00,0.00,1059.03,0.00,0.00,0.00,0.14,3.00,0.00,1200.00,148.12,132.49,0.00,7.00
C15914,1474.53,1.00,106.00,106.00,0.00,36.31,0.08,0.08,0.00,0.08,2.00,2.00,3000.00,349.35,434.51,0.00,12.00
C15915,6241.94,1.00,0.00,0.00,0.00,11071.93,0.00,0.00,0.00,0.33,4.00,0.00,12000.00,12181.03,1475.20,0.09,12.00
C15916,11.57,1.00,148.56,0.00,148.56,0.00,1.00,0.00,0.92,0.00,0.00,12.00,1500.00,128.99,139.38,0.09,12.00
C15917,741.05,1.00,0.00,0.00,0.00,37.53,0.00,0.00,0.00,0.08,1.00,0.00,1200.00,1267.07,231.51,0.00,12.00
C15918,48.66,1.00,651.08,100.00,551.08,0.00,1.00,0.08,1.00,0.00,0.00,17.00,3500.00,706.15,174.36,0.92,12.00
C15919,1139.69,1.00,117.00,117.00,0.00,0.00,0.08,0.08,0.00,0.00,0.00,1.00,1200.00,492.09,437.10,0.00,12.00
C15920,1207.47,1.00,125.00,25.00,100.00,0.00,0.33,0.08,0.17,0.00,0.00,4.00,1800.00,1872.71,458.50,0.09,12.00
C15921,3160.09,1.00,0.00,0.00,0.00,757.00,0.00,0.00,0.00,0.08,1.00,0.00,8000.00,744.91,715.51,0.00,12.00
C15922,1184.72,0.64,373.44,373.44,0.00,0.00,0.08,0.08,0.00,0.00,0.00,1.00,12000.00,6674.59,384.16,0.00,12.00
C15923,561.35,1.00,4430.12,2992.49,1437.63,80.61,1.00,1.00,0.75,0.08,1.00,68.00,4500.00,3750.63,183.47,0.08,12.00
C15924,0.00,0.00,1021.56,0.00,1021.56,0.00,1.00,0.00,1.00,0.00,0.00,36.00,3000.00,0.00,,0.00,12.00
C15925,3200.18,1.00,0.00,0.00,0.00,2139.71,0.00,0.00,0.00,0.08,1.00,0.00,5000.00,780.19,920.72,0.00,12.00
C15926,408.72,1.00,89.39,89.39,0.00,108.91,0.08,0.08,0.00,0.08,1.00,1.00,3000.00,166.43,211.61,0.00,12.00
C15927,18.98,0.27,327.37,0.00,327.37,0.00,0.33,0.00,0.33,0.00,0.00,11.00,6500.00,1431.00,137.79,1.00,12.00
C15928,986.83,1.00,417.25,394.76,22.49,778.73,0.33,0.33,0.08,0.08,1.00,7.00,1200.00,1706.13,398.73,0.00,12.00
C15929,3144.69,1.00,865.94,865.94,0.00,0.00,0.25,0.25,0.00,0.00,0.00,4.00,3500.00,1018.21,977.71,0.00,12.00
C15930,202.08,1.00,190.96,0.00,190.96,0.00,0.25,0.00,0.25,0.00,0.00,3.00,1000.00,156.41,173.02,0.08,12.00
C15931,371.90,1.00,332.00,0.00,332.00,850.39,1.00,0.00,1.00,0.20,5.00,10.00,2500.00,1756.13,126.41,0.11,10.00
C15932,4450.96,1.00,8445.96,1987.85,6458.11,0.00,1.00,0.75,1.00,0.00,0.00,224.00,6500.00,4792.66,1124.61,0.00,12.00
C15933,2754.04,1.00,132.00,41.00,91.00,2959.65,0.25,0.08,0.08,0.58,30.00,3.00,5000.00,635.46,849.36,0.00,12.00
C15934,17.25,0.64,19.50,0.00,19.50,0.00,0.08,0.00,0.08,0.00,0.00,1.00,1500.00,95.79,119.88,0.00,12.00
C15935,4940.11,1.00,814.66,814.66,0.00,908.43,0.58,0.58,0.00,0.08,1.00,8.00,10000.00,1904.85,1428.03,0.00,12.00
C15936,1826.39,1.00,0.00,0.00,0.00,89.18,0.00,0.00,0.00,0.17,2.00,0.00,2000.00,367.80,4653.58,0.00,12.00
C15937,793.21,1.00,1011.16,488.99,522.17,0.00,0.83,0.33,0.50,0.00,0.00,19.00,1000.00,842.85,307.59,0.00,12.00
C15938,983.36,1.00,275.06,0.00,275.06,0.00,0.50,0.00,0.50,0.00,0.00,6.00,1000.00,587.72,316.24,0.00,12.00
C15939,473.81,0.82,546.94,0.00,546.94,0.00,1.00,0.00,1.00,0.00,0.00,19.00,7000.00,1612.13,122.00,0.00,12.00
C15940,4060.33,1.00,1007.27,1007.27,0.00,2779.21,0.83,0.83,0.00,0.75,23.00,23.00,9500.00,1348.99,1493.00,0.00,12.00
C15941,3007.04,1.00,209.02,209.02,0.00,2484.07,0.25,0.25,0.00,0.75,24.00,4.00,6000.00,1285.27,688.58,0.00,12.00
C15943,51.64,1.00,453.24,0.00,453.24,0.00,1.00,0.00,1.00,0.00,0.00,12.00,5000.00,507.36,170.77,0.36,12.00
C15944,1.86,0.09,0.00,0.00,0.00,93.47,0.00,0.00,0.00,0.08,1.00,0.00,1800.00,0.00,,0.00,12.00
C15945,57.66,0.82,587.25,0.00,587.25,0.00,0.75,0.00,0.75,0.00,0.00,9.00,1000.00,779.27,138.60,0.86,12.00
C15946,1876.87,1.00,0.00,0.00,0.00,741.09,0.00,0.00,0.00,0.08,1.00,0.00,2300.00,940.92,583.15,0.00,12.00
C15947,1496.17,1.00,0.00,0.00,0.00,1357.68,0.00,0.00,0.00,0.25,4.00,0.00,6500.00,368.34,318.40,0.00,12.00
C15948,3120.26,1.00,339.96,0.00,339.96,3585.83,1.00,0.00,1.00,0.25,3.00,12.00,8000.00,861.17,893.77,0.00,12.00
C15949,0.00,0.00,102.72,0.00,102.72,0.00,1.00,0.00,1.00,0.00,0.00,12.00,1500.00,0.00,,0.00,12.00
C15950,4646.57,1.00,773.22,760.16,13.06,0.00,0.83,0.83,0.08,0.00,0.00,16.00,4900.00,1379.04,2171.80,0.00,12.00
C15951,6223.17,1.00,0.00,0.00,0.00,3607.88,0.00,0.00,0.00,0.25,5.00,0.00,7500.00,1373.80,1450.18,0.00,12.00
C15952,269.82,0.64,1965.95,1965.95,0.00,0.00,0.08,0.08,0.00,0.00,0.00,2.00,5500.00,0.00,,0.00,12.00
C15953,1851.62,1.00,200.00,200.00,0.00,152.69,0.08,0.08,0.00,0.08,1.00,1.00,2000.00,712.34,798.28,0.00,12.00
C15954,10.33,0.27,62.36,62.36,0.00,0.00,0.08,0.08,0.00,0.00,0.00,1.00,1800.00,232.96,119.31,0.00,12.00
C15955,434.73,0.55,1486.50,594.60,891.90,392.06,0.33,0.08,0.25,0.08,3.00,4.00,3700.00,7228.69,324.52,0.00,12.00
C15956,5938.79,1.00,3394.94,1705.78,1689.16,0.00,1.00,0.83,0.92,0.00,0.00,59.00,12000.00,1367.54,1374.96,0.00,12.00
C15957,766.49,1.00,799.92,0.00,799.92,0.00,1.00,0.00,1.00,0.00,0.00,24.00,5200.00,1351.42,250.55,0.00,12.00
C15958,4735.11,1.00,0.00,0.00,0.00,2934.05,0.00,0.00,0.00,0.33,10.00,0.00,6000.00,1141.82,1469.02,0.00,12.00
C15959,1530.29,0.80,256.69,256.69,0.00,3271.08,0.10,0.10,0.00,0.40,4.00,3.00,4000.00,441.55,454.65,0.00,10.00
C15960,261.95,0.91,1215.64,145.00,1070.64,0.00,0.50,0.17,0.42,0.00,0.00,15.00,6500.00,573.28,285.85,0.00,12.00
C15961,0.29,0.09,0.00,0.00,0.00,606.18,0.00,0.00,0.00,0.08,1.00,0.00,2000.00,3630.31,82.24,0.00,12.00
C15962,1922.17,1.00,0.00,0.00,0.00,1810.84,0.00,0.00,0.00,0.17,5.00,0.00,2000.00,481.09,655.37,0.00,12.00
C15963,1101.33,0.73,0.00,0.00,0.00,3061.01,0.00,0.00,0.00,0.33,12.00,0.00,3000.00,649.34,432.29,0.00,12.00
C15965,1459.53,1.00,0.00,0.00,0.00,1275.55,0.00,0.00,0.00,0.25,6.00,0.00,5500.00,827.32,334.94,0.00,12.00
C15966,2882.43,1.00,0.00,0.00,0.00,130.71,0.00,0.00,0.00,0.17,2.00,0.00,3000.00,608.84,1240.35,0.00,12.00
C15967,396.89,1.00,3943.97,3159.53,784.44,0.00,1.00,1.00,1.00,0.00,0.00,43.00,7500.00,3578.14,179.79,0.58,12.00
C15968,866.36,1.00,4127.83,0.00,4127.83,0.00,0.75,0.00,0.75,0.00,0.00,15.00,7500.00,4774.49,4419.48,0.17,12.00
C15969,434.93,1.00,933.80,0.00,933.80,0.00,1.00,0.00,1.00,0.00,0.00,39.00,2700.00,253.09,168.73,0.08,12.00
C15970,3830.92,1.00,4065.66,1681.51,2384.15,2411.58,1.00,0.33,1.00,0.33,5.00,36.00,5000.00,3811.27,1170.00,0.00,12.00
C15971,36.41,0.55,343.56,0.00,343.56,0.00,0.45,0.00,0.36,0.00,0.00,7.00,2000.00,349.48,133.62,0.00,11.00
C15972,69.72,0.82,947.72,0.00,947.72,0.00,0.75,0.00,0.67,0.00,0.00,12.00,1200.00,769.13,127.90,0.67,12.00
C15973,45.16,0.73,0.00,0.00,0.00,79.46,0.00,0.00,0.00,0.08,1.00,0.00,6500.00,486.60,89.98,0.00,12.00
C15974,1295.73,1.00,705.84,620.00,85.84,0.00,0.42,0.08,0.42,0.00,0.00,8.00,1500.00,417.88,571.23,0.00,12.00
C15975,2421.14,1.00,2685.48,945.10,1740.38,92.66,1.00,0.50,0.92,0.17,3.00,42.00,4500.00,2010.80,576.08,0.00,12.00
C15976,212.31,0.18,0.70,0.70,0.00,1922.59,0.08,0.08,0.00,0.17,3.00,1.00,3500.00,0.00,,0.00,12.00
C15977,2716.98,1.00,0.00,0.00,0.00,1486.24,0.00,0.00,0.00,0.42,5.00,0.00,8000.00,648.23,651.28,0.00,12.00
C15978,2837.83,1.00,5541.87,1630.60,3911.27,855.23,1.00,0.33,1.00,0.17,2.00,49.00,6500.00,3909.73,707.24,0.00,12.00
C15979,7.31,0.73,70.00,0.00,70.00,0.00,0.67,0.00,0.58,0.00,0.00,8.00,5000.00,98.10,51.29,0.45,12.00
C15980,4322.81,1.00,220.50,0.00,220.50,3767.10,0.42,0.00,0.42,0.92,25.00,11.00,11000.00,1170.48,1025.15,0.00,12.00
C15981,1105.97,1.00,0.00,0.00,0.00,291.61,0.00,0.00,0.00,0.42,7.00,0.00,1200.00,366.08,463.04,0.00,12.00
C15982,994.23,1.00,487.60,0.00,487.60,38.69,0.75,0.00,0.75,0.08,1.00,9.00,1000.00,755.61,801.23,0.00,12.00
C15983,11.90,0.36,86.00,86.00,0.00,0.00,0.08,0.08,0.00,0.00,0.00,1.00,8000.00,488.72,85.08,1.00,12.00
C15984,1114.38,1.00,1956.43,1423.80,532.63,521.66,0.58,0.08,0.50,0.08,3.00,18.00,1800.00,836.11,1238.53,0.00,12.00
C15985,860.27,1.00,0.00,0.00,0.00,1974.20,0.00,0.00,0.00,0.33,5.00,0.00,2500.00,749.79,292.76,0.00,12.00
C15986,4389.76,1.00,473.74,473.74,0.00,2462.10,0.17,0.17,0.00,0.25,17.00,7.00,4500.00,999.62,1893.40,0.00,12.00
